src_text,label,language
ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga..,1,tso
"sisebenza kuluvo lokuba akukho kunqongophala komsebenzi ekufuneka kwenziwe ukulu ngisa iingxaki ezininzi zolu ntu kwiindawo esihlala kuzo.
",0,xho
masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Nḓivhadzo.,1,ven
"dzi dovha dza ṱuṱuwe dza u shela mulenzhe nga tshitshavha na mukatelo, dzi tshi ṋetshedza lushaka nḓila dza u shandukisa matshilo avho sa musi vha tshi thoma maitele maswa a zwa mushumo.
",0,ven
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Hu khou lavhelelwa uri vhathu vha kone u wana maṅwalo o teaho. Masipala u na zwiitiso zwa u khwinisa.,1,ven
"tlhako ye e dumeletšwe ke kabinete ka dibatsela ngwaga wa go feta ebile ditherišano tšeo di beakantšwego ka tshwanelo le mafapha a go fapafapana a setšhaba di gare di tšwetšwapele.
",0,nso
"mo tabeng ye, thušo yeo re e hlokago ke ya go bušwa ke mothomošweu.
",0,nso
ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Swi laveka.,1,tso
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Hu do fhaṱwa tshikolo tshiswa.,1,ven
ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo. Ndzi tshembha leswaku.,1,tso
"njengoko nditshilo kunondaba, ummi ngamnye wasemzantsi afrika unelungelo lokubhenela ezinkundleni nkqu nam, njengomongameli, andinako tu ukuthintela nabani na osebenzisa elo lungelo.
",0,xho
mogwera wa tikologo o boletše ka bohlokwa bja paballo ya tikologo. Lenaneo la tlhokomelo ya maphelo le tla. Tlhahlobo ya mešomo e tla dirwa kgwedi e tlago..,1,nso
mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e.,1,nso
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. IKomiti yendalo iya kubamba intlanganiso noluntu. Uhlaziyo lwemigaqo yokuhanjiswa.,1,xho
komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo. Masipala u ṱalutshedza.,1,ven
uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Uluntu luyakhuthazwa ukuba.,1,xho
batho ba kgopelwa go ikwaditša bakeng sa lenaneo le le mpsha. Ditokelo tša motheo di swanetše go šireletšwa ka mekgwa ya semolao..,1,nso
phethagatšo ya mananeo e tla matlafatša tlhabollo ya dikgwebo. Mašeleng a tla abelwa mafapha a bohlokwa go netefatša tšwelopele. Go šoma mmogo le baagi go thea motheo o tiilego wa tlhabollo.,1,nso
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Komiti ya mbangu yi ta khoma nhlangano ni vaaki. Ku ta.,1,tso
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Nḓivhadzo ya nḓila dza u fhaṱa.,1,ven
"esi sixhobo sokuphefumlisa siza kuncedisa ukuphefumlela ngaphakathi nokuphefumlela ngaphandle, nokuba kungendlela yoxinzelelo lomongomoya oluqingqiweyo okanye kungokuzivela ubonelelo lomongomoya odingwa sisigulane uze ulungelelanise uxinzelelo ngokufanelekileyo.",0,xho
vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Vhathu vha ṱuṱuwedzwa Masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Hu khou lavhelelwa uri vhathu vha kone u wana maṅwalo o teaho. Vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho..,1,ven
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Abasebenzi boluntu bafumana uqeqesho.,1,xho
"vnqa zange osuleleke yintsholongwane – yena wayekhathalela abanye babantwana bethu ababini,"" utsho umohammed.
",0,xho
uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Izikolo ezintsha ziya Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. IKomiti yendalo iya kubamba intlanganiso noluntu. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko..,1,xho
"holobye wa dyondzo ya masungulo angie motshekga u vula leswaku phurogireme leyi yi na nkoka loko ku langutiwa ku kavanyetiwa loku ku nga va kona loku ku vangiweke hi covid19 .
",0,tso
"bjalo ka barati ba tokologo le toka, re ema le mapale stina ge ba dutše ba phegelela boipušo; re ema le bona le ge ba gana go amogwa ditokelo tša bona bjalo ka batho, le go gana go amogwa seriti sa bona.
",0,nso
"dzi dovha dza ṱuṱuwe dza u shela mulenzhe nga tshitshavha na mukatelo, dzi tshi ṋetshedza lushaka nḓila dza u shandukisa matshilo avho sa musi vha tshi thoma maitele maswa a zwa mushumo.
",0,ven
vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Hu khou lavhelelwa uri vhathu.,1,ven
masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Vhadzulapo vha khou humbelwa.,1,ven
lenaneo le le hlophilwego le lebane le ditlhoko tša phedišano. Go šoma mmogo le baagi go thea motheo o tiilego wa tlhabollo. Phethagatšo ya mananeo a bjalo e oketša tshepetšo ya mmušo.,1,nso
"hu si na ndavha uri vha dzula ngafhi na uri vha ita mini, muṅwe na muṅwe u na vhudugambilu ha u shandukisa ḽifhasi.
",0,ven
komiti ya tikologo e tla swara kopano le setšhaba. Mmasepala o.,1,nso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Komiti.,1,ven
"re boledišane ka ga merero yeo e lego ye bohlokwa kudu go bafsa le go lekodišiša mekgwa yeo ka yona re ka tsepanyago seemo le ditiro tša rena.
",0,nso
"maga a shishi e ra a shumisa o vhea mutheo wo khwaṱhaho une ra ḓo fhaṱulula khawo ikonomi yashu.
",0,ven
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda..,1,ven
"tanihi vanhu va afrikadzonga ha n’wi xixima na valumandleve lavan’wana eka tisekitara ta mfumo na toka ti nga ri ta mfumo lava nga ekuhumeseleni vuku ngudwana ehandle eka nka rhi lowo tika.
",0,tso
"lo nto leyo mayiphele.
",0,xho
komiti ya mbangu yi ta khoma nhlangano ni vaaki. Komiti ya.,1,tso
"vufambisi bya mfumo bya vuhlanganisi na mahungu (gcis) na digify africa sweswinyana va rhurhele na webinari na media monitoring africa (mma) na bodo ya tifilimi na vukandziyisi (fpb) ku dyondzisa vana, vadyondzisi, vatswari na vaaki hi mayelana na hilaha u vaka na vutihlamuleri hakona eka inthanete.
",0,tso
masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Khomphani dza.,1,ven
iKomiti yendalo iya kubamba intlanganiso noluntu. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. IKomiti yendalo iya kubamba intlanganiso.,1,xho
ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo. Komiti.,1,tso
kha ri shumise maanḓa oṱhe na nungo dzoṱhe musi ri tshi khou shumisana u itela u phulusa matshilo.,0,ven
"ndzi tlhele ndzi tiyisisa leswaku hi fanele hi lwisana ni vukungundzwana bya mabindzu la ma ngariki ya mfumo hi matimba lama ringanaka, hikuva eka mutirhela mfumo un’wana ni un’wana loyi a tsakelaka ku xaviwa, ku ni n’wamabindzu loyi a tiyimiseleke ku ba mati tingwenya tietela.
",0,tso
"lava i vanhu lava va nga humesela erivaleni swiendlo leswa vugevenga leswi hehliwaka, lava va nga ala, lava va nga vulavula na ku sungula mapfhumba – havumbirhi bya le rivaleni na le xihundleni – ku herisa ku tekiwa ka vulawuri bya mfumo.
",0,tso
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Ntirho wo hlawuleka wa ta sunguriwa.,1,tso
"swi olovile ku hunguta nhlayo ya mafu hikuva hina hi ri swin’we na vanakulorhii va hina hi tirhise nongonoko wa antirhithorivhayirali lowukulu lowu nga fikelela timiliyoni ta vanhu lava va hanyaka na mavabyi lawa.
",0,tso
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka.,1,tso
hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Nḓivhadzo ya nḓila dza u.,1,ven
"swi vuyerisa hinkwavo lava rhandzaka tiko leri na lava va ri navelelaka ku humelela leswaku swihanga lasamahungu swa ka hina swi seketeriwa, naswona swi nga tsandzekisiwi eka ntirho wa swona.
",0,tso
"iasidi ikhawulezisa inkqubela yeziseko zophuhliso lwezikolo more matshediso isikolo samabanga aphantsi inkululeko ralo primary school singumzekelo omhle we ndlela iziphumo ezintle ezinokufumaneka xa uluntu kunye norhulume nte besebenzisana.
",0,xho
"hiko kwalaho hi endlaka vuvekisi eka switirhisiwa etindha wini leti na ku tirhela ku antswisa ku nyikiwa ka vukorhokeri.
",0,tso
ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Vaendli va nawu va khensa nkarhi wa.,1,tso
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Ndzi tshembha leswaku ntirho lowu wu.,1,tso
"ka fao ke bone go le maswanedi gore nka šomiša sebaka se go tsebagatša semmušo tsenogare ya mopresidente ya tlhomo ya mešomo ya bafsa, e lego nepo le leano la bosetšhaba la togamaano leo le beago ditiro tšeo di tlago pele ka nepo ya go rarolla tlhokego ya mešomo go bafsa.
",0,nso
"batho ba bantši ba go ba le coronavirus ga ba laetše dika tša bolwetši ebile le bona ba kaba ba sa tsebe gore ba fetetšwe.
",0,nso
ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Vahlayi va kombiwa.,1,tso
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala Khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo..,1,ven
"kukwanikezelwe ngengxelo yokubhubha komntu omnye empuma koloni.
",0,xho
"ku cinca eka tisekitara ta eneji, vutleketli na sekitara ya vuhlanganisi bya tiqingho ku kongomisa eka ku hunguta ku durha ka gezi, vufambisi bya nhundzu na data eka nkarhi wo leha hi mphikizano wa le henhla na matirhelo lama nga tlangisiki swipfuno.
",0,tso
"hezwi na zwone zwi ḓo fhira.
",0,ven
"phresidennde vho ramap hosa vha ḓo dovha hafhu vha kwamana na phaḽamennde u itela uri vha kone u humbela dziṅwe tshomedzo dza u ḓadzisa.
",0,ven
"ka nako yeo re bilego le yona, re tšeere magato a bohlokwa go matlafatša mekgwa ya go ikarabela ya tša maphelo.
",0,nso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa.,1,ven
"zwiimiswa zwa pfunzo dza nṱha zwi ḓo kona fhedzi u swikelela zwidodombedzwa zwa matshudeni o itaho khumbelo kha cach, musi matshudeni o itaho khumbelo vho no saina na u swikisa mvelelo dzavho dza gireidi ya 12. vho mnisi vha ri cach i dovha hafhu ya thusa matshudeni vhane vha khou ṱoḓa u guda fhedzi vha sa athu dzhia tsheo nga ha mabuḓo a mushumo nga u vha rumela kha tshumelo ya mveledziso ya mabuḓo ya khetha kha muhasho wa dhet.",0,ven
masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Masipala u ṱalutshedza maano a.,1,ven
iKomiti yendalo iya kubamba intlanganiso noluntu. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Abasebenzi boluntu bafumana uqeqesho ukuze.,1,xho
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. IKomiti yendalo.,1,xho
"matshilo manzhi a vhathu vhaṱuku o lozwea, vhana vha nzhi vho vhaisala na u thithisea muhumbulo.
",0,ven
ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka..,1,tso
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Amaqela oluntu aya. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo..,1,xho
kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Izikolo ezintsha.,1,xho
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Swi laveka leswaku ku vekiwa swiboho leswi.,1,tso
"u dzulela u amba nga ha zwo iteaho nga ḽa 16 fulwi ndi tshihumbudzi kha murafho wa ḽamusi tsha vhuḽiḽetshedzeli vhuhulwa ne he ha itwa u itela u wana mbofholowo ine vha vha nayo ḽamusi.ḽuvha ḽa vhaswa ndi tshihumbudzi tsha maanḽa mahulwane na nyito ya uri vhaswa vha fanela u tou ḽisikela vhumatshelo ha khwiḽe.
",0,ven
"imibutho esekwe kwinkolo iye yabaluleka ekuphendu leni kwesizwe kwesi sifo, inganeli nje ukunika intuthu zelo kunye nokuhokelwa ngokwasemoyeni, kodwa nangokukhathalela abo basemngciphekweni kwiziphumo zobhubhane, kuquka ukunikezelwa kokutya, indawo yokuhlala kunye nezinye iinkonzo zentlalo .
",0,xho
abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Izikolo ezintsha ziya kwakhiwa ukwenzela Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa..,1,xho
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. IKomiti yendalo iya kubamba intlanganiso noluntu. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Kusungulwa.,1,xho
"langutelani ku tlaku ka eka mitluletavuva byi phuresidente ramaphosa u vula leswaku, hi ku lulamisela ntlakuko lowu languteriweke eka mitluletavuvabyi ya covid19 etikweni, kwalomu ka 20 000 wa mibedo ya swibe dhlele yi, naswona yi le ku tirhisiweni nakambe eka timhangu ta covid19, na 27 wa swibedhlele swa nkarhinyana swi le ku aki weni etikweni.
",0,tso
"cach e ka thuša gape bao ba dirilego dikgopelo go sehlongwa sa thuto ya godingwana gomme ba amogetšwe, eupša bjale ba nyaka go fetoša thuto yeo ba nyakago go e dira.
",0,nso
masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Hu.,1,ven
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Vaendli va nawu va khensa. Swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo..,1,tso
ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Masipala wu tivisile leswaku ku ta endliwa.,1,tso
"šedi e bile go tlholo ya mešomo ka maka leng a go ba le khutšo ya leago ye e lebanego bjalo ka thuto, tšhireletšo ya dijo, mana neokgoparara a setšhaba le tšhireletšo ya tikologo.
",0,nso
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo. Nḓivhadzo ya.,1,ven
"sisesembindini wobhubha ne obulalayo osele uthathe imiphefumlo engaphezulu kwe11 000 kumzantsi afri ka nje wodwa.
",0,xho
abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule.,1,xho
"heḽi ndi fhungo ḽi vhilaedzaho zwihulwane nahone zwiito izwo a zwi nga ḓo tendelwa.
",0,ven
"siye sazandisa kakhulu iinkqubo zezibonelelo zezentlalo ngendlela enga zange yakha yalingwa kweli lizwe ngaphambili.
",0,xho
hu khou lavhelelwa uri vhathu vha kone u wana maṅwalo o teaho. Hu khou lavhelelwa.,1,ven
"kutani hi pfumelelanini tanihi matiko ya afrika ku thola maafrika ma nkoka tanihi vayimeri vo hlawuleka, lava a va ta burisana na vapfuni hi timali va matiko mambe na mihla ngano ya mpfumelelano wa matiko ku endla mhangu ya nseketelo wa mali na mphalalo wa xikweleti hi ku yimela afrika.
",0,tso
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Vaendli.,1,tso
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Vhadzulapo vha khou humbelwa.,1,ven
masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Komiti Vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho..,1,ven
"imeko ekhulayo kwa sirayeli nasepalestina inganqina into esiyazi kakuhle thina basemzantsi afrika, yokuba ungquzulwano olungalawulekiyo lunoku sonjululwa kuphela ngothe thathethwano olunoxolo.
",0,xho
ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka..,1,tso
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. IKomiti yendalo iya kubamba intlanganiso noluntu. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo..,1,xho
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. IKomiti yendalo iya kubamba intlanganiso noluntu. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo.. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa..,1,xho
komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo. Nḓivhadzo.,1,ven
"nakambe, a va ri vatlangi va xiphemu xa nkoka eka nhluvukiso wa miganga, naswona a va tinyiketerile ku fambisa minongonoko ku tlakusa swiyimo swa nkoka swa rixaka ra vona.
",0,tso
"tanihileswi hi nga endlisa xiswona hi xikimi xa ters xa covid19, mfumo wu tiboha hi ndlela yo tiya ku ya emahlweni wu tihlanganisa na mabindzu na vatirhi ku kuma ndlela eka mikarhi leya ntshikelelo leyi havumbirhi yi ponisaka vutomi na ku sirhelela ti ndlela to tihanyisa.",0,tso
"dikgašo tše kgolo tša mananeo a di tla bušeletšwa ka morago ga iri ya bone mathapama go openview gomme di tla gašwa gape go dstv catchup.
",0,nso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Vhathu vha ṱuṱuwedzwa.,1,ven
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. IKomiti yendalo iya.,1,xho
"sa tshipiḓa tsha ndingedzo ya lushaka, muhasho wa mutakalo u ḓo bvela phanḓa na fulo nga vhuhulu ḽine ḽa khou ḓi ya phanḓa u ita tsivhudzo nga ha thivhelo, u phaḓaladza na tsumbadwadze dza u kavhiwa.
",0,ven
"""zwiimiswa izwi zwi nanga vhathu kha dathabeizi ya cach zwa kona u kwama avho vhe zwa vha nanga,"" vha ralo muambeli wa dhet vho ishmael mnisi.
",0,ven
ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka.,1,tso
"izikolo ziyaqesha ngoku, zibonelela ngamathuba amatsha kulu ntu lonke kubude nobubanzi belizwe.
",0,xho
bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Komiti ya tikologo.,1,nso
"ubekwe kwindawo yesi7 kwihlabathi kwiqela lakhe lobudala kwaye uphumelele ukhuphiswano lwega lufa lwasemelika kabini.
",0,xho
go tšweletšwa ga lenaneo le le lebelelwa go kaonafatša tlhokomelo ya bana. Mašeleng a tla abelwa mafapha a bohlokwa go netefatša tšwelopele.,1,nso
